train_loss,train_acc,test_loss,test_acc
2.0684725244839988,0.6031650641025641,1.6274875402450562,0.5475470430107526
0.9989352226257324,0.6034655448717948,0.7056414087613424,0.5475470430107526
0.6817029863595963,0.5487780448717948,0.7098806103070577,0.5475470430107526
0.6926882266998291,0.5511818910256411,0.6892696817715963,0.5475470430107526
0.6694297194480896,0.604667467948718,0.6991891463597616,0.5475470430107526
0.6659689396619797,0.6040665064102564,0.6753344933191935,0.5475470430107526
0.6580394605795542,0.6025641025641025,0.6621319452921549,0.5475470430107526
0.6319890220959982,0.6136818910256411,0.6220001578330994,0.6848118279569894
0.5561298280954361,0.7196514423076924,0.5194099545478821,0.747983870967742
0.4002472013235092,0.8746995192307692,0.3012685676415761,0.9212029569892474
0.2019650793323914,0.9583333333333334,0.1432959884405136,0.9422043010752689
0.09425555635243654,0.9775641025641025,0.09085510174433391,0.9581653225806451
0.05442378018051386,0.9869791666666666,0.05957329894105593,0.9789986559139785
0.03941386720786492,0.9905849358974358,0.05477839459975561,0.9789986559139785
0.028504321662088234,0.9934895833333334,0.028356459612647694,0.9947916666666666
0.023135730453456443,0.9931891025641025,0.02845750128229459,0.9894153225806451
0.019932382972911,0.9934895833333334,0.023670906201004982,0.9947916666666666
0.017657067781935137,0.9947916666666666,0.02154730757077535,0.9947916666666666
0.014545872943320623,0.9973958333333334,0.028870553399125736,0.9842069892473119
0.014145942909332613,0.99609375,0.016369942265252273,0.9947916666666666
